DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,COST_SENSITIVE,PRECISION,RECALL,AUC,KAPPA,TRUE_POSITIVE,FALSE_POSITIVE,TRUE_NEGATIVE,FALSE_NEGATIVE
ZOOKEEPER,6,83.80566801619433,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.4027777777777778,0.8529411764705882,0.797661233167966,0.4111874386653582,29.0,43.0,123.0,5.0
ZOOKEEPER,7,83.72881355932203,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2033898305084746,0.4444444444444444,0.6118935837245696,0.14747335854245444,12.0,47.0,166.0,15.0
ZOOKEEPER,7,83.72881355932203,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.25806451612903225,0.2962962962962963,0.6545818118588071,0.17687408133268,8.0,23.0,190.0,19.0
ZOOKEEPER,7,83.72881355932203,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.18269230769230768,0.7037037037037037,0.652321335419927,0.1356877323420076,19.0,85.0,128.0,8.0
ZOOKEEPER,7,83.72881355932203,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.2894736842105263,0.4074074074074074,0.7128325508607198,0.23826395039858275,11.0,27.0,186.0,16.0
ZOOKEEPER,7,83.72881355932203,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.1889763779527559,0.8888888888888888,0.702660406885759,0.1548734303368547,24.0,103.0,110.0,3.0
ZOOKEEPER,7,83.72881355932203,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.2676056338028169,0.7037037037037037,0.8034254912189185,0.2685156964340141,19.0,52.0,161.0,8.0
ZOOKEEPER,7,83.72881355932203,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2033898305084746,0.4444444444444444,0.6118935837245696,0.14747335854245444,12.0,47.0,166.0,15.0
ZOOKEEPER,7,83.72881355932203,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.25806451612903225,0.2962962962962963,0.6545818118588071,0.17687408133268,8.0,23.0,190.0,19.0
ZOOKEEPER,7,83.72881355932203,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.18269230769230768,0.7037037037037037,0.652321335419927,0.1356877323420076,19.0,85.0,128.0,8.0
ZOOKEEPER,7,83.72881355932203,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.2894736842105263,0.4074074074074074,0.7128325508607198,0.23826395039858275,11.0,27.0,186.0,16.0
ZOOKEEPER,7,83.72881355932203,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.1889763779527559,0.8888888888888888,0.702660406885759,0.1548734303368547,24.0,103.0,110.0,3.0
ZOOKEEPER,7,83.72881355932203,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.2676056338028169,0.7037037037037037,0.8034254912189185,0.2685156964340141,19.0,52.0,161.0,8.0
ZOOKEEPER,8,85.90564938846826,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2571428571428571,0.5142857142857142,0.6315389924085576,0.185860555826426,18.0,52.0,155.0,17.0
ZOOKEEPER,8,85.90564938846826,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.2619047619047619,0.3142857142857143,0.6347826086956522,0.1519051866955524,11.0,31.0,176.0,24.0
ZOOKEEPER,8,85.90564938846826,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.25,0.5142857142857142,0.6267080745341614,0.1760813273232952,18.0,54.0,153.0,17.0
ZOOKEEPER,8,85.90564938846826,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.2972972972972973,0.3142857142857143,0.6621808143547274,0.18430632331131203,11.0,26.0,181.0,24.0
ZOOKEEPER,8,85.90564938846826,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.21481481481481482,0.8285714285714286,0.6582470669427191,0.144714420952982,29.0,106.0,101.0,6.0
ZOOKEEPER,8,85.90564938846826,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.24,0.5142857142857142,0.7258109040717736,0.16200280767430977,18.0,57.0,150.0,17.0
ZOOKEEPER,8,85.90564938846826,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2571428571428571,0.5142857142857142,0.6315389924085576,0.185860555826426,18.0,52.0,155.0,17.0
ZOOKEEPER,8,85.90564938846826,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.2619047619047619,0.3142857142857143,0.6347826086956522,0.1519051866955524,11.0,31.0,176.0,24.0
ZOOKEEPER,8,85.90564938846826,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.25,0.5142857142857142,0.6267080745341614,0.1760813273232952,18.0,54.0,153.0,17.0
ZOOKEEPER,8,85.90564938846826,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.2972972972972973,0.3142857142857143,0.6621808143547274,0.18430632331131203,11.0,26.0,181.0,24.0
ZOOKEEPER,8,85.90564938846826,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.21481481481481482,0.8285714285714286,0.6582470669427191,0.144714420952982,29.0,106.0,101.0,6.0
ZOOKEEPER,8,85.90564938846826,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.24,0.5142857142857142,0.7258109040717736,0.16200280767430977,18.0,57.0,150.0,17.0
ZOOKEEPER,9,80.8761186999529,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.20754716981132076,0.4888888888888889,0.6281009541397353,0.1608005254414097,22.0,84.0,277.0,23.0
ZOOKEEPER,9,80.8761186999529,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.2835820895522388,0.4222222222222222,0.7167743921206525,0.23827392120075058,19.0,48.0,313.0,26.0
ZOOKEEPER,9,80.8761186999529,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.2012987012987013,0.6888888888888889,0.6740843336411203,0.16900230077389675,31.0,123.0,238.0,14.0
ZOOKEEPER,9,80.8761186999529,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.21311475409836064,0.28888888888888886,0.6764542936288088,0.13492782187183713,13.0,48.0,313.0,32.0
ZOOKEEPER,9,80.8761186999529,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.1245674740484429,0.8,0.5495844875346261,0.029399419676259655,36.0,253.0,108.0,9.0
ZOOKEEPER,9,80.8761186999529,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.2052980132450331,0.6888888888888889,0.7103416435826408,0.17552208044130568,31.0,120.0,241.0,14.0
ZOOKEEPER,9,80.8761186999529,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.20754716981132076,0.4888888888888889,0.6281009541397353,0.1608005254414097,22.0,84.0,277.0,23.0
ZOOKEEPER,9,80.8761186999529,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.2835820895522388,0.4222222222222222,0.7167743921206525,0.23827392120075058,19.0,48.0,313.0,26.0
ZOOKEEPER,9,80.8761186999529,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.2012987012987013,0.6888888888888889,0.6740843336411203,0.16900230077389675,31.0,123.0,238.0,14.0
ZOOKEEPER,9,80.8761186999529,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.21311475409836064,0.28888888888888886,0.6764542936288088,0.13492782187183713,13.0,48.0,313.0,32.0
ZOOKEEPER,9,80.8761186999529,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.1245674740484429,0.8,0.5495844875346261,0.029399419676259655,36.0,253.0,108.0,9.0
ZOOKEEPER,9,80.8761186999529,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.2052980132450331,0.6888888888888889,0.7103416435826408,0.17552208044130568,31.0,120.0,241.0,14.0
ZOOKEEPER,10,83.84676145339652,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2127659574468085,0.4444444444444444,0.6205738705738706,0.16325349755119778,20.0,74.0,290.0,25.0
ZOOKEEPER,10,83.84676145339652,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.19230769230769232,0.2222222222222222,0.6571733821733822,0.10002000400079991,10.0,42.0,322.0,35.0
ZOOKEEPER,10,83.84676145339652,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.20408163265306123,0.4444444444444444,0.6150793650793651,0.1518110616707272,20.0,78.0,286.0,25.0
ZOOKEEPER,10,83.84676145339652,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.2926829268292683,0.26666666666666666,0.6421245421245422,0.19457502223351547,12.0,29.0,335.0,33.0
ZOOKEEPER,10,83.84676145339652,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.16908212560386474,0.7777777777777778,0.6526251526251526,0.11843009071744941,35.0,172.0,192.0,10.0
ZOOKEEPER,10,83.84676145339652,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.22641509433962265,0.5333333333333333,0.7297008547008547,0.1932629885673796,24.0,82.0,282.0,21.0
ZOOKEEPER,10,83.84676145339652,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2127659574468085,0.4444444444444444,0.6205738705738706,0.16325349755119778,20.0,74.0,290.0,25.0
ZOOKEEPER,10,83.84676145339652,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.19230769230769232,0.2222222222222222,0.6571733821733822,0.10002000400079991,10.0,42.0,322.0,35.0
ZOOKEEPER,10,83.84676145339652,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.20408163265306123,0.4444444444444444,0.6150793650793651,0.1518110616707272,20.0,78.0,286.0,25.0
ZOOKEEPER,10,83.84676145339652,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.2926829268292683,0.26666666666666666,0.6421245421245422,0.19457502223351547,12.0,29.0,335.0,33.0
ZOOKEEPER,10,83.84676145339652,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.16908212560386474,0.7777777777777778,0.6526251526251526,0.11843009071744941,35.0,172.0,192.0,10.0
ZOOKEEPER,10,83.84676145339652,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.22641509433962265,0.5333333333333333,0.7297008547008547,0.1932629885673796,24.0,82.0,282.0,21.0
ZOOKEEPER,11,90.62276306370795,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.3409090909090909,0.7317073170731707,0.7346319390795718,0.3199157324505304,30.0,58.0,163.0,11.0
ZOOKEEPER,11,90.62276306370795,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.41304347826086957,0.4634146341463415,0.7810948018982452,0.32509725580906296,19.0,27.0,194.0,22.0
ZOOKEEPER,11,90.62276306370795,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.3333333333333333,0.8292682926829268,0.7607879924953096,0.3247886743179163,34.0,68.0,153.0,7.0
ZOOKEEPER,11,90.62276306370795,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.5116279069767442,0.5365853658536586,0.8307581944597726,0.43296180067092305,22.0,21.0,200.0,19.0
ZOOKEEPER,11,90.62276306370795,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.2517482517482518,0.8780487804878049,0.6969429422801016,0.1956581327778081,36.0,107.0,114.0,5.0
ZOOKEEPER,11,90.62276306370795,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.3655913978494624,0.8292682926829268,0.8321929146893279,0.370788152245106,34.0,59.0,162.0,7.0
ZOOKEEPER,11,90.62276306370795,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.3409090909090909,0.7317073170731707,0.7346319390795718,0.3199157324505304,30.0,58.0,163.0,11.0
ZOOKEEPER,11,90.62276306370795,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.41304347826086957,0.4634146341463415,0.7810948018982452,0.32509725580906296,19.0,27.0,194.0,22.0
ZOOKEEPER,11,90.62276306370795,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.3333333333333333,0.8292682926829268,0.7607879924953096,0.3247886743179163,34.0,68.0,153.0,7.0
ZOOKEEPER,11,90.62276306370795,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.5116279069767442,0.5365853658536586,0.8307581944597726,0.43296180067092305,22.0,21.0,200.0,19.0
ZOOKEEPER,11,90.62276306370795,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.2517482517482518,0.8780487804878049,0.6969429422801016,0.1956581327778081,36.0,107.0,114.0,5.0
ZOOKEEPER,11,90.62276306370795,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.3655913978494624,0.8292682926829268,0.8321929146893279,0.370788152245106,34.0,59.0,162.0,7.0
ZOOKEEPER,12,91.39679424272163,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2702702702702703,0.46511627906976744,0.609830866807611,0.17027901831441802,20.0,54.0,166.0,23.0
ZOOKEEPER,12,91.39679424272163,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.3191489361702128,0.3488372093023256,0.6823467230443975,0.1960464642347668,15.0,32.0,188.0,28.0
ZOOKEEPER,12,91.39679424272163,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.3717948717948718,0.6744186046511628,0.725845665961945,0.34027473621341825,29.0,49.0,171.0,14.0
ZOOKEEPER,12,91.39679424272163,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.375,0.4186046511627907,0.759090909090909,0.26962888159555654,18.0,30.0,190.0,25.0
ZOOKEEPER,12,91.39679424272163,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.2647058823529412,0.8372093023255814,0.6913319238900634,0.2046296034594838,36.0,100.0,120.0,7.0
ZOOKEEPER,12,91.39679424272163,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.3194444444444444,0.5348837209302325,0.7670718816067653,0.24554109674468877,23.0,49.0,171.0,20.0
ZOOKEEPER,12,91.39679424272163,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2702702702702703,0.46511627906976744,0.609830866807611,0.17027901831441802,20.0,54.0,166.0,23.0
ZOOKEEPER,12,91.39679424272163,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.3191489361702128,0.3488372093023256,0.6823467230443975,0.1960464642347668,15.0,32.0,188.0,28.0
ZOOKEEPER,12,91.39679424272163,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.3717948717948718,0.6744186046511628,0.725845665961945,0.34027473621341825,29.0,49.0,171.0,14.0
ZOOKEEPER,12,91.39679424272163,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.375,0.4186046511627907,0.759090909090909,0.26962888159555654,18.0,30.0,190.0,25.0
ZOOKEEPER,12,91.39679424272163,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.2647058823529412,0.8372093023255814,0.6913319238900634,0.2046296034594838,36.0,100.0,120.0,7.0
ZOOKEEPER,12,91.39679424272163,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.3194444444444444,0.5348837209302325,0.7670718816067653,0.24554109674468877,23.0,49.0,171.0,20.0
ZOOKEEPER,13,92.05058717253839,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.373134328358209,0.5102040816326531,0.6574276222116754,0.27575027018039744,25.0,42.0,173.0,24.0
ZOOKEEPER,13,92.05058717253839,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.25,0.20408163265306123,0.636639772187945,0.06947282386595845,10.0,30.0,185.0,39.0
ZOOKEEPER,13,92.05058717253839,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.38571428571428573,0.5510204081632653,0.6755102040816326,0.30118911874898185,27.0,43.0,172.0,22.0
ZOOKEEPER,13,92.05058717253839,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.38095238095238093,0.16326530612244897,0.7159943046986237,0.1318962367555718,8.0,13.0,202.0,41.0
ZOOKEEPER,13,92.05058717253839,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.28378378378378377,0.8571428571428571,0.6820598006644518,0.20456484641638228,42.0,106.0,109.0,7.0
ZOOKEEPER,13,92.05058717253839,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.323943661971831,0.46938775510204084,0.7312766967252017,0.2097726721139068,23.0,48.0,167.0,26.0
ZOOKEEPER,13,92.05058717253839,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.373134328358209,0.5102040816326531,0.6574276222116754,0.27575027018039744,25.0,42.0,173.0,24.0
ZOOKEEPER,13,92.05058717253839,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.25,0.20408163265306123,0.636639772187945,0.06947282386595845,10.0,30.0,185.0,39.0
ZOOKEEPER,13,92.05058717253839,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.38571428571428573,0.5510204081632653,0.6755102040816326,0.30118911874898185,27.0,43.0,172.0,22.0
ZOOKEEPER,13,92.05058717253839,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.38095238095238093,0.16326530612244897,0.7159943046986237,0.1318962367555718,8.0,13.0,202.0,41.0
ZOOKEEPER,13,92.05058717253839,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.28378378378378377,0.8571428571428571,0.6820598006644518,0.20456484641638228,42.0,106.0,109.0,7.0
ZOOKEEPER,13,92.05058717253839,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.323943661971831,0.46938775510204084,0.7312766967252017,0.2097726721139068,23.0,48.0,167.0,26.0
ZOOKEEPER,14,92.63598326359832,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.25675675675675674,0.4222222222222222,0.5855403348554034,0.13620940378090185,19.0,55.0,164.0,26.0
ZOOKEEPER,14,92.63598326359832,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.425,0.37777777777777777,0.6495687468290208,0.2853503184713375,17.0,23.0,196.0,28.0
ZOOKEEPER,14,92.63598326359832,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.38235294117647056,0.5777777777777777,0.6929984779299848,0.32085020242914986,26.0,42.0,177.0,19.0
ZOOKEEPER,14,92.63598326359832,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.65,0.28888888888888886,0.721765601217656,0.32968750000000013,13.0,7.0,212.0,32.0
ZOOKEEPER,14,92.63598326359832,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.28125,0.8,0.6899543378995434,0.21925509486999292,36.0,92.0,127.0,9.0
ZOOKEEPER,14,92.63598326359832,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.3698630136986301,0.6,0.7621511922881786,0.3126678057114961,27.0,46.0,173.0,18.0
ZOOKEEPER,14,92.63598326359832,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.25675675675675674,0.4222222222222222,0.5855403348554034,0.13620940378090185,19.0,55.0,164.0,26.0
ZOOKEEPER,14,92.63598326359832,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.425,0.37777777777777777,0.6495687468290208,0.2853503184713375,17.0,23.0,196.0,28.0
ZOOKEEPER,14,92.63598326359832,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.38235294117647056,0.5777777777777777,0.6929984779299848,0.32085020242914986,26.0,42.0,177.0,19.0
ZOOKEEPER,14,92.63598326359832,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.65,0.28888888888888886,0.721765601217656,0.32968750000000013,13.0,7.0,212.0,32.0
ZOOKEEPER,14,92.63598326359832,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.28125,0.8,0.6899543378995434,0.21925509486999292,36.0,92.0,127.0,9.0
ZOOKEEPER,14,92.63598326359832,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.3698630136986301,0.6,0.7621511922881786,0.3126678057114961,27.0,46.0,173.0,18.0
ZOOKEEPER,15,92.65960196433187,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.25,0.5227272727272727,0.6176136363636363,0.1627358490566037,23.0,69.0,171.0,21.0
ZOOKEEPER,15,92.65960196433187,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.4523809523809524,0.4318181818181818,0.6893465909090909,0.3423388653029718,19.0,23.0,217.0,25.0
ZOOKEEPER,15,92.65960196433187,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.36507936507936506,0.5227272727272727,0.678030303030303,0.30268877797456106,23.0,40.0,200.0,21.0
ZOOKEEPER,15,92.65960196433187,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.6086956521739131,0.3181818181818182,0.7763257575757576,0.3486238532110089,14.0,9.0,231.0,30.0
ZOOKEEPER,15,92.65960196433187,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.2532467532467532,0.8863636363636364,0.7035984848484849,0.20149953139643859,39.0,115.0,125.0,5.0
ZOOKEEPER,15,92.65960196433187,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.35802469135802467,0.6590909090909091,0.7986268939393939,0.3293387847173269,29.0,52.0,188.0,15.0
ZOOKEEPER,15,92.65960196433187,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.25,0.5227272727272727,0.6176136363636363,0.1627358490566037,23.0,69.0,171.0,21.0
ZOOKEEPER,15,92.65960196433187,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.4523809523809524,0.4318181818181818,0.6893465909090909,0.3423388653029718,19.0,23.0,217.0,25.0
ZOOKEEPER,15,92.65960196433187,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.36507936507936506,0.5227272727272727,0.678030303030303,0.30268877797456106,23.0,40.0,200.0,21.0
ZOOKEEPER,15,92.65960196433187,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.6086956521739131,0.3181818181818182,0.7763257575757576,0.3486238532110089,14.0,9.0,231.0,30.0
ZOOKEEPER,15,92.65960196433187,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.2532467532467532,0.8863636363636364,0.7035984848484849,0.20149953139643859,39.0,115.0,125.0,5.0
ZOOKEEPER,15,92.65960196433187,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.35802469135802467,0.6590909090909091,0.7986268939393939,0.3293387847173269,29.0,52.0,188.0,15.0
ZOOKEEPER,16,93.09432146294515,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2558139534883721,0.5116279069767442,0.6246664125047655,0.1765956728659669,22.0,64.0,180.0,21.0
ZOOKEEPER,16,93.09432146294515,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.30357142857142855,0.3953488372093023,0.6833301563095692,0.20943340255117177,17.0,39.0,205.0,26.0
ZOOKEEPER,16,93.09432146294515,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.32857142857142857,0.5348837209302325,0.6711303850552802,0.27193214948317,23.0,47.0,197.0,20.0
ZOOKEEPER,16,93.09432146294515,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.5652173913043478,0.3023255813953488,0.728459778879146,0.32327281301579824,13.0,10.0,234.0,30.0
ZOOKEEPER,16,93.09432146294515,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.23417721518987342,0.8604651162790697,0.6822817384674037,0.17347332139050772,37.0,121.0,123.0,6.0
ZOOKEEPER,16,93.09432146294515,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.30434782608695654,0.4883720930232558,0.757910789172703,0.23349866463181984,21.0,48.0,196.0,22.0
ZOOKEEPER,16,93.09432146294515,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2558139534883721,0.5116279069767442,0.6246664125047655,0.1765956728659669,22.0,64.0,180.0,21.0
ZOOKEEPER,16,93.09432146294515,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.30357142857142855,0.3953488372093023,0.6833301563095692,0.20943340255117177,17.0,39.0,205.0,26.0
ZOOKEEPER,16,93.09432146294515,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.32857142857142857,0.5348837209302325,0.6711303850552802,0.27193214948317,23.0,47.0,197.0,20.0
ZOOKEEPER,16,93.09432146294515,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.5652173913043478,0.3023255813953488,0.728459778879146,0.32327281301579824,13.0,10.0,234.0,30.0
ZOOKEEPER,16,93.09432146294515,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.23417721518987342,0.8604651162790697,0.6822817384674037,0.17347332139050772,37.0,121.0,123.0,6.0
